Date,SalesRep,Region,Product,Color,Units,Revenue
2016-09-27,Julie,West,Carlota,Red,1,25.95
2016-09-27,Jessica,West,Bellen,Clear,2,48.9
2016-09-27,Julie,West,Carlota,Red,1,25.95
2016-09-27,Julie,South,Sunshine,Blue,4,82.8
2016-09-27,Nabil,West,Sunshine,Clear,2,42.9
2016-09-27,Nabil,West,Sunshine,Red,3,62.85
2016-09-27,Julie,West,Quad,Clear,17,552.1
2016-09-27,Mike,South,Sunshine,Blue,3,62.85
2016-09-27,Mike,West,Doublers,Rainbow,2,162.9
2016-09-28,Nabil,South,Sunbell,Rainbow,2,53.0
2016-09-28,Julie,East,Bellen,Clear,2,48.9
2016-09-28,Julie,South,Doublers,Blue,2,48.0
2016-09-28,Nabil,South,Sunshine,Clear,2,42.9
2016-09-28,Jessica,South,Aspen,Clear,3,75.0
2016-09-28,Nicole,East,Doublers,Red,1,82.95
2016-09-28,Adam,East,Doublers,Red,3,73.5
2016-09-28,Julie,South,Bellen,Red,1,25.95
2016-09-28,Nabil,West,Quad,Purple,24,755.4
2016-09-28,Nicole,West,Carlota,Rainbow,2,48.9
2016-09-28,Nabil,South,Aspen,Blue,3,75.0
2016-09-28,Nabil,West,Sunbell,Red,1,28.0
2016-09-28,Nabil,West,Bellen,Purple,1,25.95
2016-09-28,Jessica,West,Carlota,Red,4,94.8
2016-09-28,Jessica,South,Aspen,Clear,2,51.0
2016-09-28,Mike,East,Carlota,Red,3,68.85
2016-09-28,Adam,East,Sunshine,Rainbow,2,40.9
2016-09-28,Jessica,East,Quad,Clear,1,35.0
2016-09-28,Julie,West,Doublers,Red,3,73.5
2016-09-28,Nicole,West,Quad,Red,5,173.0
2016-09-28,Julie,West,Quad,Clear,1,37.0
2016-09-28,Mike,East,Quad,Clear,2,67.0
2016-09-28,Jessica,South,Sunshine,Blue,1,22.95
2016-09-28,Mike,East,Bellen,Red,1,31.0
2016-09-28,Nicole,East,Bellen,Rainbow,3,90.0
2016-09-28,Julie,East,Sunbell,Rainbow,2,49.0
2016-09-28,Julie,West,Aspen,Clear,2,53.0
2016-09-28,Nicole,West,Bellen,Red,3,71.85
2016-09-28,Adam,South,Aspen,Red,1,27.0
2016-09-28,Nabil,West,Sunbell,Red,3,85.5
2016-09-28,Julie,South,Sunshine,Red,1,22.95
2016-09-28,Mike,South,Bellen,Rainbow,19,526.45
2016-09-28,Nabil,South,Bellen,Purple,4,94.8
2016-09-28,Julie,East,Sunshine,Rainbow,24,435.0
2016-09-28,Mike,West,Aspen,Rainbow,2,51.0
2016-09-28,Mike,West,Quad,Red,2,71.0
2016-09-28,Mike,East,Bellen,Clear,3,68.85
2016-09-28,Nabil,South,Doublers,Purple,2,48.0
2016-09-28,Mike,West,Sunshine,Rainbow,2,42.9
2016-09-28,Mike,West,Quad,Rainbow,3,102.0
2016-09-28,Mike,South,Sunbell,Clear,2,51.0
2016-09-28,Mike,West,Doublers,Red,1,26.5
2016-09-28,Adam,East,Carlota,Blue,2,46.9
2016-09-28,Nicole,South,Doublers,Red,1,25.5
2016-09-28,Julie,West,Quad,Rainbow,1,36.0
2016-09-28,Julie,West,Sunbell,Red,3,75.0
2016-09-28,Mike,West,Bellen,Clear,5,117.75
2016-09-28,Mike,West,Quad,Blue,3,102.0
2016-09-28,Julie,West,Sunshine,Rainbow,3,62.85
2016-09-28,Jessica,South,Quad,Red,3,102.0
2016-09-28,Jessica,West,Bellen,Red,20,573.0
2016-09-28,Nabil,West,Quad,Clear,2,69.0
2016-09-28,Julie,West,Doublers,Blue,3,242.85
2016-09-28,Nabil,West,Doublers,Rainbow,2,162.9
2016-09-29,Julie,South,Sunbell,Red,3,82.5
2016-09-29,Nicole,East,Aspen,Rainbow,3,72.0
2016-09-29,Julie,South,Doublers,Blue,21,471.93
2016-09-29,Nicole,South,Bellen,Red,4,94.8
2016-09-29,Adam,South,Sunbell,Red,3,75.0
2016-09-29,Nicole,South,Carlota,Clear,3,71.85
2016-09-29,Mike,East,Bellen,Blue,3,68.85
2016-09-29,Nabil,West,Aspen,Blue,3,63.0
2016-09-29,Nabil,West,Bellen,Rainbow,1,25.95
2016-09-29,Mike,West,Quad,Rainbow,3,102.0
2016-09-29,Julie,West,Aspen,Blue,2,45.0
2016-09-29,Julie,West,Sunbell,Clear,3,75.0
2016-09-29,Julie,West,Quad,Rainbow,2,39.0
2016-09-29,Mike,West,Sunbell,Red,1,27.0
2016-09-29,Julie,West,Sunbell,Red,2,51.0
2016-09-29,Mike,West,Aspen,Purple,1,28.0
2016-09-29,Mike,West,Sunbell,Red,3,78.0
2016-09-29,Nicole,West,Doublers,Blue,3,73.5
2016-09-29,Jessica,West,Quad,Blue,3,102.0
2016-09-29,Mike,West,Sunbell,Clear,1,27.0
2016-09-29,Julie,West,Quad,Clear,1,37.0
2016-09-29,Mike,West,Aspen,Red,2,51.0
2016-09-29,Mike,South,Bellen,Clear,2,48.9
2016-09-29,Mike,East,Sunbell,Red,7,171.0
2016-09-29,Adam,East,Aspen,Clear,3,75.0
2016-09-29,Julie,West,Carlota,Purple,3,71.85
2016-09-29,Nabil,East,Sunshine,Red,1,22.95
2016-09-29,Mike,East,Aspen,Blue,1,23.0
2016-09-29,Adam,West,Quad,Rainbow,2,71.0
2016-09-29,Adam,East,Quad,Clear,1,35.0
2016-09-29,Mike,South,Bellen,Blue,3,71.85
2016-09-29,Julie,East,Doublers,Red,17,366.46
2016-09-29,Jessica,East,Aspen,Clear,1,26.0
2016-09-29,Julie,South,Carlota,Red,1,25.95
2016-09-29,Jessica,West,Quad,Rainbow,2,71.0
2016-09-29,Julie,South,Bellen,Blue,3,71.85
2016-09-29,Mike,West,Sunshine,Red,1,22.95
2016-09-29,Mike,East,Carlota,Rainbow,12,253.2
2016-09-29,Nicole,West,Sunbell,Rainbow,3,85.5
2016-09-29,Mike,West,Quad,Blue,3,57.0
2016-09-29,Julie,West,Aspen,Blue,2,43.0
2016-09-29,Jessica,East,Sunbell,Purple,2,56.0
2016-09-29,Nicole,West,Bellen,Rainbow,1,32.0
2016-09-29,Julie,South,Carlota,Blue,2,48.9
2016-09-29,Adam,West,Carlota,Red,2,48.9
2016-09-29,Jessica,West,Bellen,Rainbow,3,71.85
2016-09-29,Nabil,West,Quad,Purple,1,36.0
2016-09-29,Mike,West,Carlota,Rainbow,3,71.85
2016-09-29,Julie,South,Bellen,Rainbow,2,61.0
2016-09-29,Julie,West,Sunbell,Red,2,58.0
2016-09-29,Nabil,West,Aspen,Red,2,53.0
2016-09-29,Jessica,South,Quad,Red,2,69.0
2016-09-29,Mike,West,Bellen,Rainbow,3,71.85
2016-09-29,Jessica,West,Sunshine,Clear,3,62.85
2016-09-29,Jessica,West,Doublers,Rainbow,13,990.35
2016-09-29,Julie,East,Sunbell,Blue,3,82.5
2016-09-29,Adam,West,Aspen,Blue,3,63.0
2016-09-29,Nabil,West,Sunbell,Clear,3,75.0
2016-09-29,Nabil,South,Quad,Rainbow,2,69.0
2016-09-29,Mike,West,Doublers,Purple,9,722.55
2016-09-29,Mike,South,Quad,Clear,2,69.0
2016-09-30,Nabil,East,Quad,Blue,1,36.0
2016-09-30,Adam,East,Quad,Clear,3,102.0
2016-09-30,Nicole,East,Sunbell,Rainbow,2,58.0
2016-09-30,Nicole,South,Sunbell,Clear,3,78.0
2016-09-30,Julie,East,Quad,Rainbow,1,35.0
2016-09-30,Mike,East,Sunshine,Red,3,59.85
2016-09-30,Adam,East,Carlota,Red,2,48.9
2016-09-30,Julie,South,Carlota,Clear,1,25.95
2016-09-30,Mike,East,Bellen,Clear,3,68.85
2016-09-30,Julie,South,Bellen,Clear,2,48.9
2016-09-30,Jessica,South,Doublers,Clear,1,80.95
2016-09-30,Julie,South,Sunshine,Clear,3,62.85
2016-09-30,Nicole,West,Carlota,Blue,2,48.9
2016-09-30,Adam,West,Doublers,Blue,18,404.94
2016-09-30,Julie,West,Carlota,Clear,2,48.9
2016-09-30,Julie,East,Carlota,Clear,2,46.9
2016-09-30,Nabil,South,Sunshine,Rainbow,1,22.95
2016-09-30,Mike,West,Sunshine,Rainbow,3,62.85
2016-09-30,Adam,West,Aspen,Rainbow,3,78.0
2016-09-30,Jessica,West,Quad,Rainbow,2,71.0
2016-09-30,Julie,West,Sunshine,Clear,3,62.85
2016-09-30,Mike,West,Bellen,Blue,2,48.9
2016-09-30,Adam,West,Carlota,Rainbow,1,25.95
2016-09-30,Nabil,South,Sunshine,Rainbow,3,62.85
2016-09-30,Mike,West,Doublers,Red,1,26.5
2016-09-30,Julie,West,Quad,Blue,2,71.0
2016-09-30,Jessica,West,Sunbell,Blue,2,51.0
2016-09-30,Julie,West,Quad,Red,3,102.0
2016-09-30,Julie,West,Sunbell,Clear,3,85.5
2016-09-30,Nabil,South,Quad,Red,2,69.0
2016-09-30,Julie,South,Sunbell,Red,14,355.52
2016-09-30,Mike,South,Quad,Red,18,567.3
2016-09-30,Mike,South,Quad,Red,2,69.0
2016-09-30,Nabil,South,Bellen,Blue,2,48.9
2016-09-30,Mike,South,Quad,Rainbow,4,135.0
2016-09-30,Mike,East,Quad,Rainbow,3,102.0
2016-09-30,Adam,East,Aspen,Purple,1,27.0
2016-09-30,Adam,West,Carlota,Clear,3,71.85
2016-09-30,Nicole,West,Aspen,Blue,1,28.0
2016-09-30,Nabil,West,Doublers,Clear,2,50.0
2016-09-30,Jessica,West,Sunshine,Red,1,22.95
2016-09-30,Julie,South,Carlota,Red,18,395.4
2016-09-30,Nabil,South,Bellen,Clear,2,48.9
2016-09-30,Adam,South,Carlota,Blue,2,48.9
2016-09-30,Julie,South,Bellen,Blue,2,48.9
2016-09-30,Nicole,South,Sunbell,Red,3,75.0
2016-09-30,Mike,South,Sunshine,Purple,3,62.85
2016-09-30,Jessica,West,Aspen,Blue,2,45.0
2016-09-30,Nabil,South,Sunbell,Rainbow,20,459.0
2016-09-30,Jessica,South,Carlota,Red,3,71.85
2016-09-30,Mike,East,Bellen,Red,2,46.9
2016-09-30,Julie,West,Bellen,Red,22,482.6
2016-09-30,Mike,East,Bellen,Red,8,227.0
2016-09-30,Jessica,West,Quad,Purple,2,71.0
2016-09-30,Jessica,West,Aspen,Rainbow,4,87.0
2016-09-30,Mike,East,Carlota,Red,1,24.95
2016-09-30,Adam,West,Carlota,Rainbow,1,25.95
2016-09-30,Mike,South,Doublers,Red,3,70.5
2016-09-30,Mike,South,Quad,Blue,2,69.0
2016-09-30,Julie,West,Sunbell,Clear,3,85.5
2016-09-30,Jessica,West,Quad,Clear,3,105.0
2016-09-30,Nabil,West,Carlota,Clear,25,548.0
2016-09-30,Adam,West,Bellen,Red,1,32.0
2016-09-30,Julie,West,Carlota,Blue,4,94.8
2016-10-01,Julie,East,Aspen,Blue,2,49.0
2016-10-01,Mike,East,Sunshine,Clear,3,59.85
2016-10-01,Nabil,South,Bellen,Blue,3,71.85
2016-10-01,Mike,South,Bellen,Clear,3,71.85
2016-10-01,Adam,South,Bellen,Clear,1,25.95
2016-10-01,Mike,South,Quad,Blue,2,69.0
2016-10-01,Julie,East,Doublers,Blue,2,48.0
2016-10-01,Nabil,South,Bellen,Red,1,32.0
2016-10-01,Mike,East,Carlota,Red,1,24.95
2016-10-01,Jessica,East,Doublers,Blue,1,78.95
2016-10-01,Julie,West,Sunbell,Red,1,27.0
2016-10-01,Mike,West,Quad,Rainbow,2,69.0
2016-10-01,Nabil,West,Aspen,Clear,2,45.0
2016-10-01,Mike,West,Quad,Red,18,567.3
2016-10-01,Mike,West,Doublers,Purple,2,50.0
2016-10-01,Nabil,West,Sunbell,Clear,4,113.0
2016-10-01,Julie,South,Quad,Red,12,208.2
2016-10-01,Nabil,West,Quad,Rainbow,1,37.0
2016-10-01,Jessica,South,Carlota,Blue,2,48.9
2016-10-01,Mike,East,Sunshine,Purple,1,21.95
2016-10-01,Nabil,South,Bellen,Blue,2,61.0
2016-10-01,Mike,South,Quad,Blue,3,102.0
2016-10-01,Jessica,South,Aspen,Rainbow,3,75.0
2016-10-01,Julie,South,Aspen,Red,1,23.0
2016-10-01,Julie,South,Bellen,Rainbow,3,71.85
2016-10-01,Adam,East,Quad,Purple,1,35.0
2016-10-01,Jessica,West,Quad,Clear,1,22.0
2016-10-01,Nicole,South,Doublers,Clear,2,48.0
2016-10-01,Nabil,West,Carlota,Clear,2,48.9
2016-10-01,Julie,South,Sunbell,Red,2,56.0
2016-10-01,Jessica,East,Aspen,Clear,2,49.0
2016-10-01,Mike,East,Quad,Red,2,39.0
2016-10-01,Adam,East,Bellen,Blue,2,59.0
2016-10-01,Nabil,West,Quad,Rainbow,2,71.0
2016-10-01,Nicole,West,Bellen,Blue,2,48.9
2016-10-01,Jessica,West,Sunshine,Purple,1,22.95
2016-10-01,Julie,West,Quad,Red,1,37.0
2016-10-01,Adam,South,Bellen,Rainbow,3,71.85
2016-10-01,Jessica,West,Doublers,Red,2,162.9
2016-10-01,Jessica,West,Quad,Red,2,71.0
2016-10-01,Nabil,West,Carlota,Red,2,48.9
2016-10-01,Julie,South,Carlota,Rainbow,1,25.95
2016-10-01,Julie,South,Quad,Red,3,102.0
2016-10-01,Nabil,West,Quad,Red,3,102.0
2016-10-01,Jessica,West,Bellen,Blue,3,71.85
2016-10-01,Adam,West,Carlota,Purple,2,48.9
2016-10-01,Nabil,West,Bellen,Rainbow,1,25.95
2016-10-01,Jessica,West,Sunshine,Purple,3,62.85
2016-10-01,Mike,East,Carlota,Clear,3,68.85
2016-10-01,Jessica,West,Sunshine,Blue,1,22.95
2016-10-01,Nabil,South,Quad,Purple,4,135.0
2016-10-01,Julie,East,Doublers,Purple,3,230.85
2016-10-01,Julie,South,Carlota,Clear,3,71.85
2016-10-02,Mike,East,Sunbell,Red,2,58.0
2016-10-02,Julie,East,Doublers,Red,1,26.5
2016-10-02,Jessica,East,Bellen,Clear,3,90.0
2016-10-02,Jessica,South,Sunbell,Purple,2,51.0
2016-10-02,Nicole,East,Doublers,Red,2,48.0
2016-10-02,Nicole,South,Sunshine,Purple,20,382.0
2016-10-02,Nabil,South,Sunshine,Red,3,62.85
2016-10-02,Mike,West,Sunshine,Red,14,268.3
2016-10-02,Julie,West,Sunshine,Purple,2,42.9
2016-10-02,Adam,West,Sunshine,Blue,2,42.9
2016-10-02,Nabil,East,Sunshine,Clear,2,40.9
2016-10-02,Jessica,South,Quad,Blue,3,102.0
2016-10-02,Nicole,West,Quad,Blue,2,71.0
2016-10-02,Adam,East,Bellen,Rainbow,1,24.95
2016-10-02,Jessica,South,Doublers,Purple,2,158.9
2016-10-02,Julie,South,Bellen,Purple,13,361.15
2016-10-02,Nicole,West,Sunshine,Blue,25,476.75
2016-10-02,Nabil,West,Quad,Rainbow,4,139.0
2016-10-02,Jessica,West,Quad,Rainbow,2,69.0
2016-10-02,Mike,East,Bellen,Red,3,87.0
2016-10-02,Adam,West,Sunshine,Blue,1,22.95
2016-10-02,Nicole,West,Carlota,Clear,1,25.95
2016-10-02,Mike,West,Aspen,Clear,2,43.0
2016-10-02,Mike,South,Aspen,Blue,2,51.0
2016-10-02,Jessica,West,Bellen,Clear,3,71.85
2016-10-02,Jessica,West,Doublers,Rainbow,2,50.0
2016-10-02,Nicole,West,Bellen,Rainbow,2,48.9
2016-10-02,Nabil,West,Carlota,Clear,1,25.95
2016-10-02,Adam,East,Bellen,Red,3,71.85
2016-10-02,Julie,West,Bellen,Red,3,71.85
2016-10-02,Julie,South,Sunbell,Blue,3,75.0
2016-10-02,Mike,East,Sunbell,Blue,23,603.99
2016-10-02,Adam,East,Quad,Rainbow,2,67.0
2016-10-02,Mike,East,Quad,Blue,2,67.0
2016-10-02,Mike,East,Carlota,Blue,1,25.95
2016-10-02,Julie,South,Quad,Blue,1,36.0
2016-10-02,Mike,East,Bellen,Clear,3,90.0
2016-10-02,Julie,West,Quad,Clear,1,37.0
2016-10-02,Jessica,West,Aspen,Red,2,53.0
2016-10-02,Jessica,South,Sunbell,Rainbow,1,27.0
2016-10-02,Julie,South,Quad,Clear,2,69.0
2016-10-02,Jessica,West,Doublers,Red,2,162.9
2016-10-02,Julie,West,Aspen,Red,2,45.0
2016-10-02,Nicole,West,Sunbell,Blue,2,51.0
2016-10-02,Adam,West,Carlota,Blue,5,117.75
2016-10-02,Nabil,West,Sunbell,Red,2,58.0
2016-10-02,Nabil,West,Doublers,Rainbow,3,242.85
2016-10-02,Nicole,West,Sunshine,Red,1,22.95
2016-10-02,Julie,South,Bellen,Red,2,48.9
2016-10-02,Julie,West,Carlota,Clear,2,48.9
2016-10-02,Adam,West,Quad,Clear,6,201.0
2016-10-02,Nicole,West,Aspen,Clear,2,45.0
2016-10-02,Mike,West,Quad,Clear,3,102.0
2016-10-02,Nabil,East,Doublers,Red,10,228.0
2016-10-03,Nabil,East,Bellen,Blue,1,25.95
2016-10-03,Jessica,East,Quad,Red,1,35.0
2016-10-03,Julie,South,Aspen,Red,2,45.0
2016-10-03,Julie,East,Bellen,Blue,2,48.9
2016-10-03,Mike,East,Quad,Blue,3,57.0
2016-10-03,Julie,South,Quad,Purple,1,37.0
2016-10-03,Mike,East,Quad,Rainbow,3,102.0
2016-10-03,Adam,East,Sunshine,Rainbow,2,42.9
2016-10-03,Nicole,South,Sunbell,Red,11,264.25
2016-10-03,Nicole,West,Carlota,Clear,2,48.9
2016-10-03,Mike,East,Bellen,Red,5,112.75
2016-10-03,Adam,East,Sunshine,Rainbow,2,40.9
2016-10-03,Julie,West,Quad,Clear,3,105.0
2016-10-03,Julie,East,Sunbell,Rainbow,19,481.42
2016-10-03,Mike,East,Bellen,Red,4,90.8
2016-10-03,Mike,South,Doublers,Red,3,70.5
2016-10-03,Julie,West,Sunshine,Purple,3,62.85
2016-10-03,Mike,West,Doublers,Red,2,162.9
2016-10-03,Nicole,West,Bellen,Clear,1,25.95
2016-10-03,Adam,East,Sunshine,Red,2,40.9
2016-10-03,Julie,South,Carlota,Red,4,94.8
2016-10-03,Julie,West,Bellen,Clear,14,402.0
2016-10-03,Mike,East,Sunshine,Red,3,59.85
2016-10-03,Mike,West,Doublers,Red,2,162.9
2016-10-03,Jessica,West,Quad,Rainbow,3,105.0
2016-10-03,Nabil,South,Aspen,Clear,3,63.0
2016-10-03,Nabil,South,Sunshine,Clear,3,62.85
2016-10-03,Jessica,East,Sunbell,Purple,2,49.0
2016-10-03,Nabil,East,Sunbell,Clear,2,49.0
2016-10-03,Mike,East,Quad,Rainbow,23,702.2
2016-10-03,Julie,South,Quad,Purple,2,39.0
2016-10-03,Adam,East,Bellen,Blue,3,71.85
2016-10-03,Nabil,West,Aspen,Purple,2,53.0
2016-10-03,Nicole,West,Aspen,Red,2,53.0
2016-10-03,Julie,East,Doublers,Red,2,48.0
2016-10-03,Mike,East,Sunbell,Red,2,49.0
2016-10-03,Julie,South,Carlota,Clear,3,71.85
2016-10-03,Mike,East,Doublers,Red,3,70.5
2016-10-03,Nabil,South,Bellen,Purple,3,71.85
2016-10-03,Nabil,South,Bellen,Clear,3,71.85
2016-10-03,Nabil,West,Aspen,Blue,2,53.0
2016-10-03,Julie,East,Bellen,Red,1,31.0
2016-10-03,Julie,East,Bellen,Clear,2,59.0
2016-10-03,Jessica,West,Sunbell,Rainbow,4,103.0
2016-10-03,Julie,West,Quad,Clear,24,778.2
2016-10-03,Nabil,West,Carlota,Rainbow,3,71.85
2016-10-03,Nicole,South,Bellen,Purple,2,48.9
2016-10-03,Nicole,West,Aspen,Purple,2,51.0
2016-10-03,Mike,South,Quad,Red,3,102.0
2016-10-03,Nabil,West,Sunbell,Clear,1,27.0
2016-10-03,Mike,West,Bellen,Purple,4,94.8
2016-10-03,Nicole,West,Quad,Rainbow,2,71.0
2016-10-03,Nabil,West,Sunbell,Red,3,75.0
2016-10-03,Julie,South,Sunbell,Purple,4,99.0
2016-10-03,Mike,East,Quad,Blue,3,57.0
2016-10-03,Adam,West,Quad,Clear,3,102.0
2016-10-03,Julie,West,Aspen,Clear,3,78.0
2016-10-04,Mike,East,Sunbell,Rainbow,4,95.0
2016-10-04,Jessica,East,Aspen,Red,2,51.0
2016-10-04,Adam,East,Bellen,Red,2,46.9
2016-10-04,Mike,South,Sunbell,Purple,2,51.0
2016-10-04,Nabil,West,Bellen,Red,3,90.0
2016-10-04,Adam,West,Sunbell,Blue,3,75.0
2016-10-04,Mike,West,Aspen,Blue,2,43.0
2016-10-04,Nabil,South,Doublers,Blue,3,70.5
2016-10-04,Mike,East,Sunbell,Red,1,26.0
2016-10-04,Nabil,West,Quad,Rainbow,3,105.0
2016-10-04,Julie,West,Carlota,Red,3,71.85
2016-10-04,Julie,West,Doublers,Rainbow,2,50.0
2016-10-04,Jessica,West,Carlota,Clear,3,71.85
2016-10-04,Julie,West,Carlota,Purple,2,48.9
2016-10-04,Nicole,South,Carlota,Red,1,25.95
2016-10-04,Nicole,South,Doublers,Blue,1,80.95
2016-10-04,Julie,South,Bellen,Clear,1,32.0
2016-10-04,Nabil,South,Sunbell,Red,1,27.0
2016-10-04,Nabil,East,Sunbell,Clear,2,49.0
2016-10-04,Adam,East,Aspen,Red,2,51.0
2016-10-04,Nabil,East,Sunbell,Rainbow,2,51.0
2016-10-04,Nicole,West,Carlota,Rainbow,1,25.95
2016-10-04,Adam,East,Sunshine,Rainbow,4,82.8
2016-10-04,Nabil,South,Carlota,Blue,2,48.9
2016-10-04,Mike,East,Carlota,Red,3,71.85
2016-10-04,Jessica,East,Doublers,Clear,2,162.9
2016-10-04,Jessica,West,Bellen,Purple,3,71.85
2016-10-04,Julie,West,Doublers,Rainbow,2,162.9
2016-10-04,Mike,East,Carlota,Clear,2,48.9
2016-10-04,Jessica,East,Bellen,Rainbow,1,24.95
2016-10-04,Nabil,West,Carlota,Red,2,48.9
2016-10-04,Jessica,South,Carlota,Blue,1,25.95
2016-10-04,Nabil,West,Bellen,Rainbow,4,123.0
2016-10-04,Adam,East,Sunbell,Red,2,49.0
2016-10-04,Mike,East,Quad,Rainbow,2,67.0
2016-10-04,Nabil,West,Sunbell,Red,3,78.0
2016-10-04,Adam,West,Sunbell,Clear,3,75.0
2016-10-04,Mike,West,Aspen,Red,1,27.0
2016-10-04,Julie,West,Sunshine,Purple,3,62.85
2016-10-04,Nabil,West,Sunbell,Red,3,78.0
2016-10-04,Julie,West,Quad,Rainbow,1,37.0
2016-10-04,Mike,West,Sunshine,Clear,2,42.9
2016-10-04,Jessica,West,Quad,Rainbow,2,69.0
2016-10-04,Jessica,West,Doublers,Blue,2,50.0
2016-10-04,Adam,West,Quad,Red,2,69.0
2016-10-04,Julie,West,Aspen,Red,1,23.0
2016-10-04,Nabil,West,Carlota,Clear,3,71.85
2016-10-04,Mike,West,Sunshine,Red,1,22.95
2016-10-04,Adam,West,Aspen,Rainbow,3,75.0
2016-10-04,Julie,West,Aspen,Blue,1,27.0
2016-10-05,Julie,South,Sunshine,Blue,2,42.9
2016-10-05,Nabil,East,Bellen,Red,3,68.85
2016-10-05,Julie,East,Bellen,Red,2,48.9
2016-10-05,Mike,East,Quad,Clear,1,35.0
2016-10-05,Mike,East,Sunbell,Blue,1,29.5
2016-10-05,Nabil,East,Carlota,Clear,1,24.95
2016-10-05,Julie,South,Bellen,Red,3,71.85
2016-10-05,Nabil,South,Bellen,Red,1,25.95
2016-10-05,Nicole,South,Aspen,Rainbow,4,99.0
2016-10-05,Nabil,South,Carlota,Clear,1,25.95
2016-10-05,Adam,East,Bellen,Blue,1,31.0
2016-10-05,Mike,West,Carlota,Rainbow,1,25.95
2016-10-05,Jessica,West,Quad,Red,2,69.0
2016-10-05,Julie,West,Carlota,Rainbow,1,25.95
2016-10-05,Julie,South,Quad,Blue,2,69.0
2016-10-05,Nabil,West,Sunshine,Clear,11,211.45
2016-10-05,Nicole,West,Aspen,Blue,3,66.0
2016-10-05,Julie,West,Doublers,Rainbow,11,838.45
2016-10-05,Nicole,South,Sunbell,Rainbow,15,345.0
2016-10-05,Adam,South,Quad,Clear,3,57.0
2016-10-05,Mike,East,Aspen,Red,1,22.0
2016-10-05,Mike,West,Quad,Purple,3,105.0
2016-10-05,Julie,East,Quad,Rainbow,1,36.0
2016-10-05,Jessica,East,Bellen,Red,1,25.95
2016-10-05,Jessica,East,Sunshine,Purple,1,22.95
2016-10-05,Julie,East,Quad,Red,2,39.0
2016-10-05,Julie,East,Sunshine,Blue,3,62.85
2016-10-05,Julie,East,Aspen,Red,2,43.0
2016-10-05,Julie,East,Quad,Red,2,69.0
2016-10-05,Adam,East,Aspen,Blue,3,75.0
2016-10-05,Julie,East,Bellen,Clear,2,48.9
2016-10-05,Mike,East,Doublers,Red,1,25.5
2016-10-05,Nabil,South,Doublers,Blue,1,25.5
2016-10-05,Julie,West,Bellen,Red,2,48.9
2016-10-05,Mike,East,Sunbell,Red,2,58.0
2016-10-05,Nabil,East,Quad,Blue,1,36.0
2016-10-05,Mike,South,Aspen,Red,2,43.0
2016-10-05,Mike,South,Aspen,Rainbow,2,43.0
2016-10-05,Adam,West,Carlota,Blue,4,94.8
2016-10-05,Adam,South,Aspen,Rainbow,1,27.0
2016-10-05,Nabil,East,Quad,Clear,2,67.0
2016-10-05,Nabil,West,Carlota,Rainbow,4,94.8
2016-10-05,Nabil,South,Carlota,Red,3,71.85
2016-10-05,Nicole,West,Aspen,Rainbow,4,103.0
2016-10-05,Julie,East,Bellen,Red,3,68.85
2016-10-05,Julie,West,Bellen,Red,2,48.9
2016-10-05,Adam,West,Sunbell,Blue,21,481.8
2016-10-05,Julie,West,Aspen,Red,2,45.0
2016-10-05,Nicole,West,Aspen,Red,3,66.0
2016-10-05,Jessica,West,Sunshine,Purple,1,22.95
2016-10-05,Nicole,West,Carlota,Red,1,25.95
2016-10-05,Julie,West,Doublers,Clear,3,242.85
2016-10-05,Julie,West,Bellen,Purple,2,63.0
2016-10-05,Julie,South,Bellen,Clear,22,482.6
2016-10-05,Julie,South,Quad,Blue,3,57.0
2016-10-05,Jessica,West,Aspen,Purple,1,23.0
2016-10-05,Nabil,West,Doublers,Rainbow,1,26.5
2016-10-05,Adam,East,Bellen,Clear,1,24.95
2016-10-05,Jessica,West,Sunshine,Red,1,22.95
2016-10-05,Nabil,East,Bellen,Red,2,46.9
2016-10-05,Julie,East,Sunshine,Rainbow,3,59.85
2016-10-05,Nicole,West,Bellen,Purple,3,71.85
2016-10-05,Nabil,West,Quad,Rainbow,1,37.0
2016-10-05,Jessica,South,Quad,Blue,2,39.0
2016-10-05,Mike,East,Quad,Red,2,67.0
2016-10-05,Julie,West,Quad,Clear,3,105.0
2016-10-05,Jessica,South,Bellen,Clear,3,90.0
2016-10-05,Mike,West,Sunshine,Red,20,382.0
2016-10-05,Nicole,West,Bellen,Clear,21,460.8
2016-10-05,Adam,East,Aspen,Rainbow,2,41.0
2016-10-05,Mike,West,Quad,Purple,2,69.0
2016-10-05,Julie,West,Bellen,Blue,3,71.85
2016-10-06,Mike,East,Bellen,Red,1,24.95
2016-10-06,Mike,South,Doublers,Blue,1,26.5
2016-10-06,Mike,East,Quad,Blue,2,69.0
2016-10-06,Jessica,East,Quad,Red,2,69.0
2016-10-06,Adam,West,Sunshine,Rainbow,1,22.95
2016-10-06,Nicole,West,Aspen,Red,1,24.0
2016-10-06,Mike,West,Sunbell,Red,3,75.0
2016-10-06,Julie,West,Doublers,Blue,3,242.85
2016-10-06,Nicole,East,Quad,Clear,3,99.0
2016-10-06,Nabil,East,Carlota,Rainbow,4,90.8
2016-10-06,Jessica,South,Quad,Purple,2,69.0
2016-10-06,Julie,West,Quad,Rainbow,12,390.6
2016-10-06,Mike,South,Bellen,Red,2,48.9
2016-10-06,Mike,East,Sunbell,Blue,2,51.0
2016-10-06,Julie,South,Quad,Blue,2,69.0
